call_key,call_id,customer_key,campaign_key,bot_key,call_start_time,date_key,attempt_number,connection_status,days_past_due_at_call,dpd_bucket_at_call,outstanding_amount_at_call,risk_segment_at_call,fallback_flag,confidence_score,sentiment,sentiment_score,escalation_flag,call_duration_seconds,call_end_time,task_started_flag,task_completed_flag,resolution_flag,containment_flag,ptp_flag,ptp_amount,payment_status,payment_amount,hangup_reason,call_status,intent_key,identity_verified_flag
3971,f7bdc0b3-9e3e-444b-bef0-32a74c23e4c2,1734,5,1,2026-02-08 13:17:18,20260208,1,Connected,62.0,61-90,34449.616687349786,High,1,0.5586561982768442,Neutral,-0.1366744052455675,1,58,2026-02-08 13:18:16,1,1,0,0,0,,,,Transferred to Agent,Failed,12.0,1
578,6d2334a4-6c13-4bfb-b367-f95c75cc5c97,1734,5,1,2026-05-08 18:57:48,20260508,2,No Answer,14.0,1-30,53069.58077271049,Low,0,,,,0,13,2026-05-08 18:58:01,0,0,0,0,0,,,,Network Drop,Failed,,0
54,492df92d-4588-4559-beee-245165d8a5c3,1734,6,6,2026-03-14 16:56:53,20260314,1,Connected,0.0,0,0.0,Low,0,0.7997250144977581,Positive,0.3108911572455639,0,88,2026-03-14 16:58:21,1,1,1,1,0,,,,Customer Hung Up,Completed,19.0,1
777,8bb115f5-997c-4343-ba04-4d374a44dd4c,1734,6,2,2026-05-04 11:02:54,20260504,2,Connected,0.0,0,0.0,Low,0,0.5054605633329817,Neutral,0.005629886493684,0,47,2026-05-04 11:03:41,1,1,1,1,0,,,,Customer Hung Up,Completed,15.0,1
5629,777d8e43-85d4-428c-a109-e2908b30e031,1734,7,1,2026-01-19 16:22:11,20260119,1,Connected,0.0,0,0.0,Low,0,0.7944233075880298,Neutral,0.1009316794105223,0,91,2026-01-19 16:23:42,1,1,1,1,0,,,,Customer Hung Up,Completed,16.0,1
4662,8b2d145d-6e83-469d-a247-f69c723da23e,1735,4,2,2026-06-07 08:15:18,20260607,1,Voicemail,65.0,61-90,46863.79252802104,High,0,,,,0,5,2026-06-07 08:15:23,0,0,0,0,0,,,,Voicemail,Failed,,0
8952,1122b3ce-dc11-409f-be1a-c55985398e68,1735,6,6,2026-01-06 11:41:57,20260106,1,Connected,0.0,0,0.0,Low,0,0.7658866778195439,Neutral,0.1612250089945548,0,74,2026-01-06 11:43:11,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
4409,365c9bb4-ae64-431b-8e4e-b45ade22fb74,1736,2,4,2026-03-07 12:08:08,20260307,1,Connected,0.0,0,0.0,Low,0,0.9480257545971588,Positive,0.6820879446449808,0,68,2026-03-07 12:09:16,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,7.0,1
6155,fa83e394-68b0-4b4b-b01e-0c6121103111,1736,3,1,2026-05-05 10:31:27,20260505,1,Voicemail,0.0,0,0.0,Low,0,,,,0,9,2026-05-05 10:31:36,0,0,0,0,0,,,,Voicemail,Failed,,0
4295,f7f373f4-c5c9-45ed-9b1a-daba40fde7b2,1736,5,4,2026-01-23 11:32:15,20260123,1,Connected,0.0,0,0.0,Low,0,0.9569219457646516,Positive,0.5418808754220701,0,22,2026-01-23 11:32:37,1,0,0,0,0,,,,System Error,Failed,5.0,1
5769,3240a969-57f8-4c1d-bcde-64a2049b7849,1736,5,4,2026-03-16 15:15:38,20260316,2,Connected,54.0,31-60,57160.61714072792,Medium,0,0.7912103787248412,Neutral,0.0957639257185244,0,41,2026-03-16 15:16:19,1,0,0,0,0,,,,System Error,Failed,2.0,1
7089,aed7d4bc-07e7-4145-b7ef-801fc49bd05d,1736,5,6,2026-06-23 13:55:49,20260623,3,No Answer,0.0,0,0.0,Low,0,,,,0,0,2026-06-23 13:55:49,0,0,0,0,0,,,,Network Drop,Failed,,0
8406,6150ca45-4d7a-4ede-ba8e-d7a91dbae548,1736,6,5,2026-04-22 09:22:42,20260422,1,Connected,0.0,0,0.0,Low,1,0.7701595576026035,Positive,0.3643842217331077,0,72,2026-04-22 09:23:54,1,0,0,0,0,,,,System Error,Failed,13.0,1
8294,d1729911-15dc-4421-8032-a45d7e49d020,1736,7,6,2026-01-04 17:22:53,20260104,1,Connected,0.0,0,0.0,Low,0,0.8785781045144652,Positive,0.4921333574402927,0,76,2026-01-04 17:24:09,1,0,0,0,0,,,,System Error,Failed,5.0,1
9883,dcf28452-cac5-46ed-b8bc-47e2eb33252b,1736,7,1,2026-03-05 15:44:05,20260305,2,Voicemail,0.0,0,0.0,Low,0,,,,0,1,2026-03-05 15:44:06,0,0,0,0,0,,,,Voicemail,Failed,,0
3951,68797700-112b-49a9-9397-fde3a050041e,1737,2,6,2026-02-02 11:41:37,20260202,1,Failed,0.0,0,0.0,Low,0,,,,0,3,2026-02-02 11:41:40,0,0,0,0,0,,,,Network Drop,Failed,,0
5723,1020425b-f185-481a-91ac-710f699d04e9,1737,2,2,2026-06-19 19:03:00,20260619,2,Connected,0.0,0,0.0,Low,1,0.7822322848849513,Neutral,0.2423655055776929,0,103,2026-06-19 19:04:43,1,1,1,1,1,1.0,Failed,,Customer Hung Up,Completed,13.0,1
7292,6768e15b-dbdc-4883-ba7c-df61bdaa10b1,1737,4,5,2026-06-22 12:33:43,20260622,1,Connected,3.0,1-30,34711.06382818091,Low,1,0.4866408174699844,Neutral,0.0661401574918053,1,60,2026-06-22 12:34:43,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
481,b0014a1d-7ad8-4756-909c-c4b2e5465048,1737,6,4,2026-01-06 19:15:35,20260106,1,Connected,0.0,0,0.0,Low,1,0.8852732191678946,Positive,0.4786549239885724,0,78,2026-01-06 19:16:53,1,1,1,1,0,,,,Customer Hung Up,Completed,18.0,1
7335,eeb40948-2c3d-4231-bbf1-984741fa4621,1737,6,1,2026-03-17 17:33:22,20260317,2,No Answer,0.0,0,0.0,Low,0,,,,0,11,2026-03-17 17:33:33,0,0,0,0,0,,,,Network Drop,Failed,,0
1253,41ba8494-ed86-4b11-a3f6-d245833d7cfa,1737,6,6,2026-05-26 10:17:41,20260526,3,Connected,84.0,61-90,35574.08472549664,High,1,0.5097007300928131,Neutral,-0.0557836924694871,1,75,2026-05-26 10:18:56,1,0,0,0,0,,,,Transferred to Agent,Failed,16.0,1
7111,86d1d3ff-be63-4cda-b7dc-81ddfa72331a,1738,5,6,2026-02-15 08:03:26,20260215,1,Failed,0.0,0,0.0,Low,0,,,,0,8,2026-02-15 08:03:34,0,0,0,0,0,,,,Network Drop,Failed,,0
3255,5baab17f-8681-4f80-a780-e6b888711188,1738,5,4,2026-06-20 13:39:13,20260620,2,No Answer,0.0,0,0.0,Low,0,,,,0,9,2026-06-20 13:39:22,0,0,0,0,0,,,,Network Drop,Failed,,0
8469,dc94711a-1a35-43e6-9a4b-c68e71bc1490,1738,6,6,2026-01-19 19:53:56,20260119,1,Connected,0.0,0,0.0,Low,0,0.8784902402762226,Positive,0.4317244826853297,0,49,2026-01-19 19:54:45,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
8092,6887d14e-f452-440e-b37b-626027181881,1738,6,3,2026-03-20 09:55:04,20260320,2,Connected,0.0,0,0.0,Low,0,0.8772954749496022,Positive,0.5175605552749221,0,35,2026-03-20 09:55:39,1,0,0,0,0,,,,System Error,Failed,1.0,1
357,ee822704-95ce-4d46-94a4-5c7bb924fde4,1738,6,6,2026-04-22 09:15:25,20260422,3,No Answer,0.0,0,0.0,Low,0,,,,0,4,2026-04-22 09:15:29,0,0,0,0,0,,,,Network Drop,Failed,,0
6869,cd85582d-39cf-4de9-97b9-e6f4d02b9126,1738,6,4,2026-05-17 10:25:19,20260517,4,Connected,3.0,1-30,39067.638486250864,Low,1,0.9233672103803384,Positive,0.7166160711804163,0,82,2026-05-17 10:26:41,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
9980,29e58e5f-26c8-48ba-9c30-d667abdae74d,1739,1,6,2026-03-04 10:44:50,20260304,1,Connected,0.0,0,0.0,Low,1,0.6224783280584807,Neutral,-0.0742067432221941,1,75,2026-03-04 10:46:05,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
1583,6cb3058d-7525-427e-9dfd-be9d41b583d8,1739,1,6,2026-06-27 14:15:35,20260627,2,No Answer,90.0,61-90,50365.28454264107,High,0,,,,0,14,2026-06-27 14:15:49,0,0,0,0,0,,,,Network Drop,Failed,,0
6388,dd02cc7a-e123-445d-b6f8-f5a9a48e0bcd,1739,2,5,2026-01-14 09:05:46,20260114,1,Connected,0.0,0,0.0,Low,1,0.6706024524378872,Neutral,0.1115457219262151,0,36,2026-01-14 09:06:22,1,0,0,0,0,,,,System Error,Failed,8.0,1
686,a56ba024-bb0b-49e3-b42c-71c4b8913ca4,1739,2,1,2026-03-17 14:37:17,20260317,2,No Answer,0.0,0,0.0,Low,0,,,,0,12,2026-03-17 14:37:29,0,0,0,0,0,,,,Network Drop,Failed,,0
3976,cde87c8b-107e-47d7-9054-07a71c3836ce,1739,3,3,2026-01-03 12:22:08,20260103,1,Connected,76.0,61-90,69878.88535097722,High,1,0.8065130606516338,Positive,0.3941842442052904,0,43,2026-01-03 12:22:51,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
6120,549198e9-5fe1-4a8e-9b95-c382c16c85b0,1739,4,4,2026-02-02 14:33:33,20260202,1,Connected,13.0,1-30,46917.88665728716,Low,1,0.7920398212860719,Neutral,0.2849809801929032,0,72,2026-02-02 14:34:45,1,0,0,0,0,,,,System Error,Failed,4.0,1
1053,0c439936-49da-4480-a4cc-03f31f229068,1739,5,5,2026-03-13 15:13:21,20260313,1,Voicemail,0.0,0,0.0,Low,0,,,,0,2,2026-03-13 15:13:23,0,0,0,0,0,,,,Voicemail,Failed,,0
8649,915cb070-12d4-409a-8106-9dcbe995c790,1739,5,3,2026-04-28 14:20:03,20260428,2,Voicemail,0.0,0,0.0,Low,0,,,,0,6,2026-04-28 14:20:09,0,0,0,0,0,,,,Voicemail,Failed,,0
3648,28b6e343-ce32-4d69-88be-12732d24b7e7,1739,6,5,2026-04-02 14:17:10,20260402,1,No Answer,19.0,1-30,69894.67071259467,Low,0,,,,0,2,2026-04-02 14:17:12,0,0,0,0,0,,,,Network Drop,Failed,,0
3106,8052d304-359a-4a88-ad79-8d54d8041abb,1739,7,1,2026-02-21 19:32:55,20260221,1,Connected,0.0,0,0.0,Low,1,0.4894437895119433,Neutral,-0.0342247153835829,1,61,2026-02-21 19:33:56,1,0,0,0,0,,,,Transferred to Agent,Failed,4.0,1
4014,6fc3b605-0a22-425f-9862-28b702b7e4f9,1740,1,6,2026-02-17 12:51:37,20260217,1,Voicemail,0.0,0,0.0,Low,0,,,,0,4,2026-02-17 12:51:41,0,0,0,0,0,,,,Voicemail,Failed,,0
8593,d52db2ed-3e8b-40c9-a344-6297a4c9b1b5,1740,2,1,2026-03-03 18:47:11,20260303,1,No Answer,0.0,0,0.0,Low,0,,,,0,10,2026-03-03 18:47:21,0,0,0,0,0,,,,Network Drop,Failed,,0
3345,fd23c129-9eaf-418e-8d68-66cda5b6d197,1740,6,4,2026-01-14 08:32:09,20260114,1,Connected,,31-60,39124.557811527,Medium,1,0.6031826119945807,Neutral,0.2934960580997559,0,37,2026-01-14 08:32:46,1,1,1,1,0,,,,Customer Hung Up,Completed,15.0,1
296,9ac7a77e-ec40-483e-8f50-2e277a5512bd,1742,1,2,2026-02-16 14:21:24,20260216,1,Connected,85.0,61-90,68385.87218681272,High,1,0.1863447325848401,Negative,-0.5468341514148136,1,99,2026-02-16 14:23:03,1,0,0,0,0,,,,Transferred to Agent,Failed,3.0,1
6176,c409ac6c-74d9-4496-b36d-54f358a569ee,1742,2,2,2026-01-04 14:35:21,20260104,1,Connected,0.0,0,0.0,Low,1,0.7728254585184494,Positive,0.4533888715694005,0,65,2026-01-04 14:36:26,1,1,1,1,1,1.0,Failed,,Customer Hung Up,Completed,9.0,1
4553,d05da9c7-2c3c-45fa-8a86-3d60ee2ebe0a,1742,3,5,2026-06-18 08:11:31,20260618,1,Connected,37.0,31-60,40355.731613116746,Medium,0,0.4841413365816532,Neutral,-0.2099003204080656,0,68,2026-06-18 08:12:39,1,1,1,1,0,,,,Customer Hung Up,Completed,6.0,1
1304,5fc31f93-5ded-4687-8a07-ec34eba5aabe,1742,4,2,2026-02-05 16:49:27,20260205,1,Connected,1.0,1-30,77970.44817459288,Low,1,0.6143519476965533,Neutral,0.1827533307304841,0,33,2026-02-05 16:50:00,1,1,1,1,0,,,,Customer Hung Up,Completed,8.0,1
3815,66deedf6-5321-409b-805f-9a4fbdbedf06,1742,4,2,2026-03-16 15:10:52,20260316,2,Connected,0.0,0,0.0,Low,1,0.7064543599940482,Neutral,0.1435564575636102,0,54,2026-03-16 15:11:46,1,1,0,1,0,,,,System Error,Failed,2.0,1
3913,70d4c1aa-62b3-416a-b439-c29367e68b98,1742,4,2,2026-04-18 14:22:29,20260418,3,Connected,0.0,0,0.0,Low,0,0.7536645098920729,Positive,0.4674540410830177,0,29,2026-04-18 14:22:58,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
2891,9ff4717c-5846-44f5-acc7-6b4ad31635c2,1742,6,3,2026-02-26 12:02:17,20260226,1,Connected,0.0,0,0.0,Low,0,0.8607071715654186,Positive,0.6459805513859578,0,14,2026-02-26 12:02:31,1,1,1,1,0,,,,Customer Hung Up,Completed,18.0,1
4929,4eda80c8-0587-42a3-9f23-afdb8ead7a0a,1742,7,6,2026-03-16 15:19:44,20260316,1,Connected,0.0,0,0.0,Low,1,0.7091386952633423,Neutral,0.1238196196861266,0,61,2026-03-16 15:20:45,1,1,1,1,0,,,,Customer Hung Up,Completed,18.0,1
1042,47226bdb-8bc6-476c-953b-e620bf7f0bc0,1743,4,2,2026-06-02 16:53:36,20260602,1,Connected,73.0,61-90,29476.38050513998,High,0,0.5969605178952776,Neutral,-0.1292386703599904,0,34,2026-06-02 16:54:10,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
1132,952b2480-2959-4d5c-9dae-ee34c81248e6,1743,4,6,2026-06-20 15:50:48,20260620,2,No Answer,0.0,0,0.0,Low,0,,,,0,12,2026-06-20 15:51:00,0,0,0,0,0,,,,Network Drop,Failed,,0
3528,db223d1d-d390-4ac2-8fbe-dbcd33ef1622,1743,5,6,2026-06-29 11:18:17,20260629,1,No Answer,79.0,61-90,84803.07038919695,High,0,,,,0,12,2026-06-29 11:18:29,0,0,0,0,0,,,,Network Drop,Failed,,0
9182,54964207-3e56-4066-b692-1264daf6022d,1743,6,6,2026-06-11 17:43:04,20260611,1,Connected,0.0,0,0.0,Low,1,0.7154602036056168,Positive,0.3724136307739588,0,81,2026-06-11 17:44:25,1,1,1,1,0,,,,Customer Hung Up,Completed,12.0,1
6021,995682ff-d3b4-4b46-b749-26afd7fc8f81,1744,1,3,2026-02-21 13:31:00,20260221,1,No Answer,0.0,0,0.0,Low,0,,,,0,0,2026-02-21 13:31:00,0,0,0,0,0,,,,Network Drop,Failed,,0
7925,fa28fc09-964e-49d3-9959-063c37c6d9ad,1744,1,2,2026-03-04 16:31:46,20260304,2,Failed,0.0,0,0.0,Low,0,,,,0,1,2026-03-04 16:31:47,0,0,0,0,0,,,,Network Drop,Failed,,0
3325,0a5aeb87-d4b2-41c4-8307-f55ba67cd987,1744,4,5,2026-04-08 08:53:18,20260408,1,No Answer,0.0,0,0.0,Low,0,,,,0,8,2026-04-08 08:53:26,0,0,0,0,0,,,,Network Drop,Failed,,0
545,8ae8ded0-f576-4b03-b6c5-a74821583e6c,1744,5,6,2026-01-08 16:51:30,20260108,1,Voicemail,0.0,0,0.0,Low,0,,,,0,10,2026-01-08 16:51:40,0,0,0,0,0,,,,Voicemail,Failed,,0
1355,4365a7eb-7303-4cb8-9f54-46768de90e07,1744,5,1,2026-03-06 15:14:56,20260306,2,Connected,44.0,31-60,76825.58467298292,Medium,1,0.397517537510668,Neutral,-0.1436500114063293,1,27,2026-03-06 15:15:23,1,0,0,0,0,,,,Transferred to Agent,Failed,2.0,1
4453,90dd9356-0db5-4feb-8eb6-1bd7c339e44c,1745,2,1,2026-06-01 14:20:30,20260601,1,Connected,84.0,61-90,85984.49007361237,High,1,0.6246755581330115,Neutral,0.0280120083325452,1,35,2026-06-01 14:21:05,1,0,1,0,0,,,,Transferred to Agent,Completed,5.0,1
3282,63f86157-9a6a-42de-92f5-ec7efc40b8c7,1745,4,5,2026-05-22 15:43:10,20260522,1,Voicemail,0.0,0,0.0,Low,0,,,,0,14,2026-05-22 15:43:24,0,0,0,0,0,,,,Voicemail,Failed,,0
5739,98d2bee8-dadd-47e2-98b0-e20f5481de56,1745,5,4,2026-04-21 09:45:40,20260421,1,Connected,0.0,0,0.0,Low,0,0.9342322438354526,Positive,0.379884992586786,0,21,2026-04-21 09:46:01,1,1,1,1,0,,,,Customer Hung Up,Completed,12.0,1
4251,b8478e4a-e687-41f3-b17c-f133f204263e,1745,6,2,2026-05-03 10:35:24,20260503,1,Connected,71.0,61-90,66191.46792824376,High,1,0.6196590107607307,Negative,-0.3235653793884254,1,76,2026-05-03 10:36:40,1,1,0,0,0,,,,Transferred to Agent,Failed,9.0,1
1916,0e9c31a2-daef-4a38-bdc8-f78044e99a2b,1745,7,1,2026-06-09 08:23:06,20260609,1,Connected,53.0,31-60,52247.70405418278,Medium,1,0.2903708503464216,Negative,-0.3335060580427259,1,110,2026-06-09 08:24:56,1,0,0,0,0,,,,Transferred to Agent,Failed,6.0,1
1539,78a52a69-a12b-4d59-9e73-8479d2439566,1746,1,6,2026-05-02 19:03:29,20260502,1,Connected,0.0,0,0.0,Low,1,0.6835656470956701,Neutral,0.0431764256359383,0,21,2026-05-02 19:03:50,1,0,1,0,0,,,,Customer Hung Up,Completed,2.0,1
874,3053c8fc-8380-424f-a83f-35b035dd14f1,1746,3,4,2026-03-01 11:50:57,20260301,1,Voicemail,0.0,0,0.0,Low,0,,,,0,11,2026-03-01 11:51:08,0,0,0,0,0,,,,Voicemail,Failed,,0
7632,c916c7cc-23e1-4a7f-b4d6-d34e0283d2be,1746,5,4,2026-01-13 19:34:04,20260113,1,No Answer,0.0,0,0.0,Low,0,,,,0,8,2026-01-13 19:34:12,0,0,0,0,0,,,,Network Drop,Failed,,0
1439,936e03fc-c542-4e54-b082-f1ffd1503d9f,1746,6,1,2026-02-15 12:53:37,20260215,1,Connected,0.0,0,0.0,Low,0,0.7479668597857622,Neutral,0.1182024486235471,0,57,2026-02-15 12:54:34,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
7582,dfac42b2-5b76-420c-8d33-93b23f0676ae,1746,7,3,2026-02-06 08:28:44,20260206,1,Connected,0.0,0,0.0,Low,1,0.7296331330129165,Neutral,0.2007364715238113,0,48,2026-02-06 08:29:32,1,1,1,1,0,,,,Customer Hung Up,Completed,6.0,1
9451,72ed40c9-2d55-474f-827f-adc74595202d,1746,7,1,2026-03-31 18:59:33,20260331,2,No Answer,12.0,1-30,99379.32973547035,Low,0,,,,0,7,2026-03-31 18:59:40,0,0,0,0,0,,,,Network Drop,Failed,,0
8699,bf1becb9-3270-4be2-b5c8-f0c65fc848a6,1747,2,6,2026-03-17 13:09:45,20260317,1,Connected,0.0,0,0.0,Low,1,0.588452190075714,Neutral,-0.1253686903505987,1,67,2026-03-17 13:10:52,1,0,0,0,0,,,,Transferred to Agent,Failed,4.0,1
3568,fb157bbd-fa03-4b29-9438-9d769271826b,1747,5,5,2026-02-11 09:31:01,20260211,1,Connected,86.0,61-90,81272.08632573104,High,0,0.5203633441014501,Neutral,0.2490973994249551,0,43,2026-02-11 09:31:44,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
7381,6b8b7bb7-f3c4-45c8-8b3f-9e11536c803b,1747,5,4,2026-05-28 18:37:22,20260528,2,Connected,0.0,0,0.0,Low,1,0.9367178597286654,Positive,0.6305603646014031,0,49,2026-05-28 18:38:11,1,1,0,1,0,,,,System Error,Failed,9.0,1
6269,efeffdb2-c7b5-435d-afed-7dbb869c743a,1747,5,6,2026-06-02 18:45:57,20260602,3,No Answer,93.0,90+,61638.541500391766,High,0,,,,0,7,2026-06-02 18:46:04,0,0,0,0,0,,,,Network Drop,Failed,,0
5667,1cb8fc7a-a972-45fd-a039-5409d0708b37,1747,7,2,2026-03-07 16:12:36,20260307,1,Connected,0.0,0,0.0,Low,1,0.3035888945519312,Neutral,-0.2806758660616725,1,47,2026-03-07 16:13:23,1,0,0,0,0,,,,Transferred to Agent,Failed,3.0,1
8320,965c6629-7c5c-4fab-8077-d2653e29f496,1748,1,5,2026-02-05 15:12:35,20260205,1,Connected,0.0,0,0.0,Low,1,0.7867368855596849,Neutral,0.2928631884946214,1,71,2026-02-05 15:13:46,1,0,0,0,0,,,,Transferred to Agent,Failed,1.0,1
4133,ff557724-8a71-45d7-99c4-635aef2005cd,1748,1,6,2026-02-20 14:50:40,20260220,2,Connected,0.0,0,0.0,Low,1,0.4401334498052698,Negative,-0.3844515430964125,1,71,2026-02-20 14:51:51,1,0,0,0,0,,,,Transferred to Agent,Failed,17.0,1
7804,48881225-8844-4940-9355-a4552d1920a2,1748,2,6,2026-02-01 10:19:18,20260201,1,No Answer,13.0,1-30,58143.03254308864,Low,0,,,,0,1,2026-02-01 10:19:19,0,0,0,0,0,,,,Network Drop,Failed,,0
9484,8610d466-5def-4be6-a270-9f899185a4de,1748,4,6,2026-01-21 13:09:48,20260121,1,Connected,0.0,0,0.0,Low,1,0.8435972181427549,Neutral,0.1729541457041638,0,59,2026-01-21 13:10:47,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
8116,37a9dcbb-6b21-4015-bdb0-525dc4c6d8b5,1748,4,4,2026-02-06 11:07:04,20260206,2,Connected,0.0,0,0.0,Low,0,0.884894327019938,Positive,0.5336466288643824,0,61,2026-02-06 11:08:05,1,1,1,1,0,,,,Customer Hung Up,Completed,12.0,1
8943,053c142b-8bc0-4d45-b392-9be4f07542c0,1748,5,6,2026-06-18 14:59:11,20260618,1,Connected,0.0,0,0.0,Low,1,0.8161112329779536,Positive,0.3631845704663248,1,54,2026-06-18 15:00:05,1,0,0,0,0,,,,Transferred to Agent,Failed,5.0,1
8204,6a7f1613-2365-4475-ad28-eac9d4f352b0,1748,6,3,2026-05-14 19:22:22,20260514,1,Voicemail,53.0,31-60,15846.716808778554,Medium,0,,,,0,8,2026-05-14 19:22:30,0,0,0,0,0,,,,Voicemail,Failed,,0
9443,5314bdc3-1c0e-4bc8-b039-d962dc0e8235,1748,7,6,2026-02-19 14:20:59,20260219,1,Connected,0.0,0,0.0,Low,0,0.8770211907425172,Neutral,0.073035270460068,0,35,2026-02-19 14:21:34,1,1,1,1,0,,,,Customer Hung Up,Completed,1.0,1
1728,423c112a-7a03-4188-ba37-2bf8733fcc72,,7,5,2026-02-20 15:38:37,20260220,2,Connected,0.0,0,0.0,Low,1,0.791444565387522,Positive,0.3126675987697258,0,38,2026-02-20 15:39:15,1,1,1,1,0,,,,Customer Hung Up,Completed,16.0,1
2308,86f52337-35f6-40a2-a0d6-0f705b03446c,1749,3,3,2026-04-26 11:41:52,20260426,1,Connected,84.0,61-90,19015.661704722683,High,1,0.4727815142084778,Neutral,-0.1523961765556747,1,97,2026-04-26 11:43:29,1,1,0,0,0,,,,Transferred to Agent,Failed,2.0,1
8184,32fd77d6-c9be-4329-84e1-a31d505b0a69,1749,4,5,2026-03-22 08:53:50,20260322,1,Connected,0.0,0,0.0,Low,0,0.7877123942414391,Positive,0.5921773919725004,0,31,2026-03-22 08:54:21,1,1,1,1,0,,,,Customer Hung Up,Completed,16.0,1
7539,e75e99ae-7d58-47aa-8e6c-56a717f00836,1749,5,6,2026-06-12 14:21:06,20260612,1,Voicemail,96.0,90+,37555.71368297046,High,0,,,,0,2,2026-06-12 14:21:08,0,0,0,0,0,,,,Voicemail,Failed,,0
3215,a95f220e-727c-49a6-9b70-0706ee4481a4,1749,6,2,2026-01-13 08:21:43,20260113,1,Connected,0.0,0,0.0,Low,1,0.8020798060354243,Positive,0.3730808302471319,0,57,2026-01-13 08:22:40,1,1,1,1,0,,,,Customer Hung Up,Completed,19.0,1
3694,751f8c87-fd24-428a-8196-ee589d4dd695,1749,6,4,2026-02-24 16:41:52,20260224,2,Connected,0.0,0,0.0,Low,1,0.8848957753192855,Positive,0.516218813632374,0,56,2026-02-24 16:42:48,1,1,1,1,0,,,,Customer Hung Up,Completed,2.0,1
9860,c7d28733-6605-42e7-b115-0d6aa4cff337,1750,1,4,2026-01-01 12:22:28,20260101,1,Connected,37.0,31-60,48625.75221981645,Medium,1,0.7300314662800123,Neutral,0.1593210444814091,0,41,2026-01-01 12:23:09,1,0,0,0,0,,,,System Error,Failed,2.0,1
2490,da1d4c39-b008-4f90-b407-8a9767702f23,1750,1,2,2026-01-17 08:18:39,20260117,2,Connected,0.0,0,0.0,Low,1,0.8706561285413741,Neutral,0.283973042691803,0,56,2026-01-17 08:19:35,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,1.0,1
3894,df72e7af-491b-447b-9b26-6235efc27f83,1750,6,1,2026-05-14 15:41:59,20260514,1,Connected,0.0,0,0.0,Low,1,0.6073556578326285,Negative,-0.3554159039643417,1,55,2026-05-14 15:42:54,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
5279,c07d4b78-b0ac-415b-ad6d-21c71e240275,1751,1,3,2026-01-15 19:19:26,20260115,1,No Answer,0.0,0,0.0,Low,0,,,,0,14,2026-01-15 19:19:40,0,0,0,0,0,,,,Network Drop,Failed,,0
7536,95b70b3a-b005-42a9-b6a5-bb73c0e797e3,1751,2,3,2026-01-17 19:12:15,20260117,1,Connected,63.0,61-90,70457.03842700284,High,0,0.8174099453310596,Neutral,0.203200008981229,0,45,2026-01-17 19:13:00,1,1,1,1,0,,,,Customer Hung Up,Completed,5.0,1
2636,81975164-64f6-4c90-88f4-77e07eac3bfe,1751,2,1,2026-04-18 17:42:44,20260418,2,Connected,0.0,0,0.0,Low,1,0.3471382988514571,Neutral,0.0938589088187775,0,24,2026-04-18 17:43:08,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,15.0,1
4644,336c001a-8d0e-44b6-b99c-a1f2b3aef7f9,1751,5,5,2026-05-06 10:49:28,20260506,1,Connected,100.0,90+,38295.23902204311,High,1,0.6116022525680901,Neutral,0.0670412058995474,1,57,2026-05-06 10:50:25,1,0,0,0,0,,,,Transferred to Agent,Failed,10.0,1
6512,6deee4a6-5f26-4521-b483-9a531bd97dea,1751,5,1,2026-06-19 09:05:04,20260619,2,No Answer,0.0,0,0.0,Low,0,,,,0,9,2026-06-19 09:05:13,0,0,0,0,0,,,,Network Drop,Failed,,0
1394,a610cec5-37b5-49ab-9383-844bfe90c8be,1751,7,5,2026-01-08 16:55:50,20260108,1,No Answer,1.0,1-30,62512.509027944485,Low,0,,,,0,9,2026-01-08 16:55:59,0,0,0,0,0,,,,Network Drop,Failed,,0
3401,455aa0ba-2fb1-4d06-9f5c-0fd5eac4c1a2,1751,7,6,2026-04-12 16:17:06,20260412,2,Voicemail,0.0,0,0.0,Low,0,,,,0,1,2026-04-12 16:17:07,0,0,0,0,0,,,,Voicemail,Failed,,0
5141,a13b1fdb-c4b4-474c-a8bd-aa0d015c9f83,1752,1,4,2026-05-13 12:36:00,20260513,1,Connected,0.0,0,0.0,Low,1,0.6458086585025427,Neutral,0.0933494413972089,1,74,2026-05-13 12:37:14,1,0,1,0,0,,,,Transferred to Agent,Completed,17.0,1
5047,20eac198-148f-4142-94aa-f8ee0450f196,1752,3,2,2026-03-19 10:23:36,20260319,1,No Answer,2.0,1-30,32035.409833710382,Low,0,,,,0,9,2026-03-19 10:23:45,0,0,0,0,0,,,,Network Drop,Failed,,0
