turn_key,turn_id,conversation_id,call_key,turn_number,speaker,timestamp,utterance,expected_intent_key,detected_intent_key,confidence_score,sentiment,sentiment_score,fallback_flag,escalation_trigger_flag
29666,c3d7d49c-836e-4f78-992d-b15c69b931a9,4c593a9a-0501-4de0-8292-a194a271538c,8393.0,2,Customer,2026-05-30 15:26:11,Customer utterance 2,12.0,19.0,0.8517642887818992,Neutral,0.1798629521606798,0,0
29667,73ef52e3-6988-4a3c-8fb1-d877eb9596ac,7d73c953-f578-475d-a5ab-3c3249c35c23,3671.0,1,Bot,2026-04-26 09:37:51,Bot generated utterance 1,,,,,,0,0
29668,37337202-fad9-41e6-bf99-b61154263237,7d73c953-f578-475d-a5ab-3c3249c35c23,3671.0,2,Customer,2026-04-26 09:37:58,Customer utterance 2,16.0,,0.5689689101122092,Negative,-0.3612753220259843,1,1
29669,e99c4572-8031-4078-b90b-8762e0590877,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,1,Bot,2026-02-16 08:56:32,Bot generated utterance 1,,,,,,0,0
29670,70e34527-1c0b-4c22-ab1c-ce24a9dd4016,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,2,Customer,2026-02-16 08:56:39,Customer utterance 2,7.0,7.0,0.9402861494550786,Positive,0.7463025859414794,0,0
29671,96ec3ce1-8da8-43fe-ac9b-75255c1db1ec,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,3,Bot,2026-02-16 08:56:44,Bot generated utterance 3,,,,,,0,0
29672,297c1647-6f99-4bc0-9c48-92f2768389ba,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,4,Customer,2026-02-16 08:56:46,Customer utterance 4,7.0,,0.8633346867576726,Positive,0.7635412355509721,1,0
29673,d5f16219-ba07-4a8c-af48-1e7c2c09f943,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,5,Bot,2026-02-16 08:56:54,Bot generated utterance 5,,,,,,0,0
29674,1fcb617c-1638-4421-8193-e26984d3c448,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,6,Customer,2026-02-16 08:56:58,Customer utterance 6,7.0,7.0,0.9534382198715524,Positive,0.7325786067496909,0,0
29675,cf3e01c0-6136-46bc-bfdf-db4044dcfe8a,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,7,Bot,2026-02-16 08:57:10,Bot generated utterance 7,,,,,,0,0
29676,003ba743-6683-4490-8241-7089c955b92d,3dd0f685-24c6-45ee-8ed2-454d28008b30,7347.0,8,Customer,2026-02-16 08:57:14,Customer utterance 8,7.0,7.0,0.896678656008669,Positive,0.7379246983132299,0,0
29677,200b0129-7374-4f6b-be68-d4926615fca4,cc2569a0-ef28-42aa-9084-b70fbecf3868,3804.0,1,Bot,2026-04-06 15:30:09,Bot generated utterance 1,,,,,,0,0
29678,67919c29-ce1a-4e29-ab89-c0109b65e998,cc2569a0-ef28-42aa-9084-b70fbecf3868,3804.0,2,Customer,2026-04-06 15:30:16,Customer utterance 2,11.0,11.0,0.8672955211805227,Positive,0.6906255139391613,0,0
29679,abaa1d3d-de7d-4e41-a878-25dfca23a712,cc2569a0-ef28-42aa-9084-b70fbecf3868,3804.0,3,Bot,2026-04-06 15:30:27,Bot generated utterance 3,,,,,,0,0
29680,fbbd2b7a-0b13-4031-93c5-5854db6d0b9b,cc2569a0-ef28-42aa-9084-b70fbecf3868,3804.0,4,Customer,2026-04-06 15:30:33,Customer utterance 4,11.0,,0.8673962126304403,Positive,0.5306965069100757,1,0
29681,209d2349-e097-44e7-908a-df415e9614f6,cc2569a0-ef28-42aa-9084-b70fbecf3868,3804.0,5,Bot,2026-04-06 15:30:39,Bot generated utterance 5,,,,,,0,0
29682,86764e3f-6d6d-4f66-9d97-3c843ae847c0,cc2569a0-ef28-42aa-9084-b70fbecf3868,3804.0,6,Customer,2026-04-06 15:30:41,Customer utterance 6,11.0,11.0,0.7335584545665931,Positive,0.5263729377016844,0,0
29683,b5c2fe35-f14b-41ee-9b7e-1c79eaeddf97,9ea975c7-f6cc-4184-b949-1a3b8087da42,3536.0,1,Bot,2026-05-17 11:24:23,Bot generated utterance 1,,,,,,0,0
29684,83b46831-6447-4ffa-b4bb-a2366158de3f,9ea975c7-f6cc-4184-b949-1a3b8087da42,3536.0,2,Customer,2026-05-17 11:24:25,Customer utterance 2,11.0,11.0,0.8670232947714565,Neutral,0.2937303688286672,0,0
29685,7c93024d-13f9-4a31-83c3-eb75a94e40e9,9ea975c7-f6cc-4184-b949-1a3b8087da42,3536.0,3,Bot,2026-05-17 11:24:32,Bot generated utterance 3,,,,,,0,0
29686,2fcffa55-ec4d-4184-8dcd-4a764bfdc50d,9ea975c7-f6cc-4184-b949-1a3b8087da42,3536.0,4,Customer,2026-05-17 11:24:36,Customer utterance 4,11.0,11.0,0.9146670673968136,Neutral,-0.0036425622744392,0,0
29687,827a958b-e181-4d3c-930f-1bdcd241eca9,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,1,Bot,2026-03-26 19:31:58,Bot generated utterance 1,,,,,,0,0
29688,b92e6a73-0e92-438e-bf18-21da59889ffa,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,2,Customer,2026-03-26 19:32:03,Customer utterance 2,6.0,6.0,0.7644694457402451,Positive,0.3253297944954798,0,0
29689,986a057e-8201-4fbd-b67c-0f04190b4f3b,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,3,Bot,2026-03-26 19:32:10,Bot generated utterance 3,,,,,,0,0
29690,4951df87-f4fa-434f-b976-d5edb253f143,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,4,Customer,2026-03-26 19:32:13,Customer utterance 4,6.0,,0.7345771819421442,Neutral,-0.025134271516039,1,0
29691,62c0317e-971a-4711-b398-a3a3d48fb0de,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,5,Bot,2026-03-26 19:32:23,Bot generated utterance 5,,,,,,0,0
29692,24c4c1b0-4149-4b08-9578-7d317186e2a1,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,6,Customer,2026-03-26 19:32:28,Customer utterance 6,6.0,6.0,0.8618828752351166,Positive,0.4031840529961725,0,0
29693,52c9670d-6214-4513-a12b-bbb6b4a9d5fe,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,7,Bot,2026-03-26 19:32:37,Bot generated utterance 7,,,,,,0,0
29694,a44f5453-d2c8-4628-ab6a-8e77c9ae1e35,d8c856ae-c912-41e1-a5c2-a803f92af669,1197.0,8,Customer,2026-03-26 19:32:45,Customer utterance 8,6.0,6.0,0.6165015580171036,Positive,0.3317060854675382,0,0
29695,aab85282-d127-427b-83af-02367a40d798,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,1,Bot,2026-01-02 08:53:34,Bot generated utterance 1,,,,,,0,0
29696,83f04672-5541-40fe-a57e-9f43bfabb5bf,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,2,Customer,2026-01-02 08:53:41,Customer utterance 2,14.0,14.0,0.54820786703937,Neutral,-0.1049860682595972,0,0
29697,2b752498-c8db-4ca2-8d93-40bfdb42f107,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,3,Bot,2026-01-02 08:53:46,Bot generated utterance 3,,,,,,0,0
29698,22b64d2d-04e9-4225-9a5f-90cedde1c36c,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,4,Customer,2026-01-02 08:53:49,Customer utterance 4,14.0,11.0,0.3688785830790398,Neutral,-0.2101061985202641,0,0
29699,adcc9a2f-988e-4231-b2d3-bd70777dc282,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,5,Bot,2026-01-02 08:54:03,Bot generated utterance 5,,,,,,0,0
29700,31008119-c6e8-425d-8b4b-66fb9b18d000,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,6,Customer,2026-01-02 08:54:10,Customer utterance 6,14.0,14.0,0.6299902042726963,Neutral,-0.1111380261540574,0,0
29701,a732805e-12b8-4892-a537-38749480685a,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,7,Bot,2026-01-02 08:54:20,Bot generated utterance 7,,,,,,0,0
29702,01d9718c-b049-4b25-afc0-05b93ad597fc,482c2d08-29b7-46b4-bcb6-3d08377b8481,5969.0,8,Customer,2026-01-02 08:54:24,Customer utterance 8,14.0,14.0,0.6675296633609984,Neutral,-0.097372532938697,0,0
29703,c418973d-8ffb-4d10-9622-0b642d302dfd,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,1,Bot,2026-02-17 16:22:00,Bot generated utterance 1,,,,,,0,0
29704,433817e2-cddd-4783-b232-d6fa027ab009,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,2,Customer,2026-02-17 16:22:03,Customer utterance 2,7.0,,0.9076750411547704,Positive,0.4093127174187685,1,0
29705,a5473108-2f6d-4b4a-882c-b0079dddbbd5,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,3,Bot,2026-02-17 16:22:13,Bot generated utterance 3,,,,,,0,0
29706,814fb0ab-8ada-448b-9ccc-a4889d4ebb18,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,4,Customer,2026-02-17 16:22:15,Customer utterance 4,7.0,7.0,0.7987117409263319,Positive,0.5763448788636545,0,0
29707,17ba4ef9-ec0e-441e-b536-9dbc0b8154ac,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,5,Bot,2026-02-17 16:22:28,Bot generated utterance 5,,,,,,0,0
29708,356c0a0e-eb18-44cf-9633-564b1117671b,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,6,Customer,2026-02-17 16:22:30,Customer utterance 6,7.0,7.0,0.9238143610685156,Positive,0.3733750752745435,0,0
29709,6b533b45-cc1b-4959-ba3e-09ab7ae84a93,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,7,Bot,2026-02-17 16:22:41,Bot generated utterance 7,,,,,,0,0
29710,fcf37e47-e9a9-44b8-a69b-2d7f31b40e42,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,8,Customer,2026-02-17 16:22:50,Customer utterance 8,7.0,7.0,0.9174728774878492,Positive,0.427525511220264,0,0
29711,bba62daa-205e-4777-87e8-a49d7c84c03f,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,9,Bot,2026-02-17 16:23:01,Bot generated utterance 9,,,,,,0,0
29712,638db98e-f656-4672-9c90-5728dfbb3a06,e32f9a20-1563-4d6d-a700-c433103722b4,277.0,10,Customer,2026-02-17 16:23:07,Customer utterance 10,7.0,5.0,0.9285370433690642,Positive,0.7260294056568455,0,0
29713,fbf4ad51-9f52-419e-8f96-1fed5c93ec20,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,1,Bot,2026-03-18 08:56:39,Bot generated utterance 1,,,,,,0,0
29714,8284461d-e9e8-4996-ae28-5c55e572a18c,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,2,Customer,2026-03-18 08:56:48,Customer utterance 2,3.0,,0.2255831995623177,Neutral,0.0524170802071333,1,0
29715,26cfde4e-6d11-4f54-96da-75d854f788af,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,3,Bot,2026-03-18 08:56:52,Bot generated utterance 3,,,,,,0,0
29716,fa5a3733-6327-48d3-9ab4-25fdbbee8421,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,4,Customer,2026-03-18 08:56:56,Customer utterance 4,3.0,,0.4836086214585685,Negative,-0.4269069840396109,1,0
29717,afecb535-d683-4eb1-a29d-164727022888,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,5,Bot,2026-03-18 08:57:01,Bot generated utterance 5,,,,,,0,0
29718,3d8c5a8d-b4e7-4724-8dc1-0ec83588ff5a,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,6,Customer,2026-03-18 08:57:09,Customer utterance 6,3.0,6.0,0.3278944550638432,Neutral,-0.1661258796628176,0,0
29719,22c03c71-8a19-4654-acfe-dc18938f1300,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,7,Bot,2026-03-18 08:57:19,Bot generated utterance 7,,,,,,0,0
29720,ee765e43-2ace-4aaa-9d1c-34f1099f8737,74ecfeb1-974f-45e6-a0bd-75ea484aa2fe,8263.0,8,Customer,2026-03-18 08:57:28,Customer utterance 8,3.0,3.0,0.6326306798614417,Neutral,-0.2283037025232857,0,1
29721,524cf740-11b9-4e7a-83ca-a1f4be3ca08d,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,1,Bot,2026-04-27 08:57:30,Bot generated utterance 1,,,,,,0,0
29722,3fda4716-2200-47be-bde5-513255ae6f48,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,2,Customer,2026-04-27 08:57:35,Customer utterance 2,14.0,14.0,0.8513685041620292,Neutral,0.0041455070741049,0,0
29723,787d6034-9a41-4374-a61b-6d26f9d4a803,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,3,Bot,2026-04-27 08:57:46,Bot generated utterance 3,,,,,,0,0
29724,afb56984-7fe2-4bed-95d5-fee09193d454,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,4,Customer,2026-04-27 08:57:48,Customer utterance 4,14.0,,0.7461775673436818,Neutral,0.0592762387801264,1,0
29725,8cebf663-1256-4ed6-8e14-19948a7294b8,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,5,Bot,2026-04-27 08:58:00,Bot generated utterance 5,,,,,,0,0
29726,c195d45a-df49-4722-83a2-5d5986345604,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,6,Customer,2026-04-27 08:58:08,Customer utterance 6,14.0,14.0,0.7535094735655469,Neutral,-0.0625625642899828,0,0
29727,867f94d6-83a9-46dd-ab58-49e03feb7101,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,7,Bot,2026-04-27 08:58:10,Bot generated utterance 7,,,,,,0,0
29728,1d38a5ba-99cf-4fd1-9b70-a40ca4c49b82,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,8,Customer,2026-04-27 08:58:15,Customer utterance 8,14.0,14.0,0.6986732893491691,Neutral,0.0769035543213423,0,0
29729,95f65807-4721-49dc-b4fe-5a26f58c8956,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,9,Bot,2026-04-27 08:58:22,Bot generated utterance 9,,,,,,0,0
29730,d0efc38b-9235-4bb8-b8f2-07f4ba2f2875,d555486d-32f7-4fea-bb4c-df54f60c77f4,6514.0,10,Customer,2026-04-27 08:58:24,Customer utterance 10,14.0,,0.7768082075343375,Neutral,0.2228090692876985,1,1
29731,ea1684f2-5afc-403b-beba-859253fc4806,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,1,Bot,2026-02-28 13:51:42,Bot generated utterance 1,,,,,,0,0
29732,376b0e28-a2f8-417b-9b2c-c392119ad96e,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,2,Customer,2026-02-28 13:51:47,Customer utterance 2,18.0,18.0,0.8952918655323318,Positive,0.6513895230855156,0,0
29733,a3ba263a-78d3-482b-b0ee-9870b73316bb,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,3,Bot,2026-02-28 13:51:59,Bot generated utterance 3,,,,,,0,0
29734,e5c06fa9-15b5-467a-8a84-06c213c0b252,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,4,Customer,2026-02-28 13:52:04,Customer utterance 4,18.0,18.0,0.9324725745015918,Positive,0.5771619115825963,0,0
29735,e4449585-0bf9-4f74-9ac3-2c7cf5bd0f8b,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,5,Bot,2026-02-28 13:52:10,Bot generated utterance 5,,,,,,0,0
29736,bfa3288d-c5b3-4bf1-9e23-d42eaeb22065,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,6,Customer,2026-02-28 13:52:13,Customer utterance 6,18.0,18.0,0.8965480346355448,Positive,0.5280339106104264,0,0
29737,45295d89-ecd7-41db-83ad-3fa1a03e1b0e,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,7,Bot,2026-02-28 13:52:27,Bot generated utterance 7,,,,,,0,0
29738,f1033dc8-9657-40b1-a217-f0ec3870d983,01719bdb-8553-4a5f-8080-8af2dca2daa1,591.0,8,Customer,2026-02-28 13:52:34,Customer utterance 8,18.0,,0.8644310154733875,Positive,0.4774478661504346,1,0
29739,ada59323-fb5d-4af4-b6fa-04f7400ab4bb,c252893a-9aac-4d76-9ff7-2d73b6e8243b,,1,Bot,2026-01-03 14:30:33,Bot generated utterance 1,,,,,,0,0
29740,ec041265-962e-415d-8c9b-c19b78684bae,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,2,Customer,2026-01-03 14:30:38,Customer utterance 2,17.0,,0.4153120962502697,Negative,-0.3233400340108282,1,0
29741,7a9c2331-f32c-405e-af37-cfd2f4b66a64,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,3,Bot,2026-01-03 14:30:40,Bot generated utterance 3,,,,,,0,0
29742,64e654b3-75a3-4e40-8a74-b8603ea854e1,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,4,Customer,2026-01-03 14:30:44,Customer utterance 4,17.0,17.0,0.4359641397887496,Negative,-0.4972801345695536,0,0
29743,3a5221a7-3854-4fb7-8e55-259f9e452cfe,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,5,Bot,2026-01-03 14:30:55,Bot generated utterance 5,,,,,,0,0
29744,ada0592c-8fdb-470a-a003-1c54aa4dc487,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,6,Customer,2026-01-03 14:30:58,Customer utterance 6,17.0,,0.403358284707473,Negative,-0.3145219828185404,1,0
29745,04c47eb2-1799-465d-8c76-e38e376da239,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,7,Bot,2026-01-03 14:31:06,Bot generated utterance 7,,,,,,0,0
29746,13f8fc79-aedc-4816-8542-e2aafafc999b,c252893a-9aac-4d76-9ff7-2d73b6e8243b,9139.0,8,Customer,2026-01-03 14:31:09,Customer utterance 8,17.0,,0.3896370988778847,Neutral,-0.2966789824844396,1,1
29747,03581dd4-8377-4c00-8d6f-d128494362d6,19dc0b99-75ad-4a67-a2a3-57bc8e3277da,7426.0,1,Bot,2026-01-18 09:21:47,Bot generated utterance 1,,,,,,0,0
29748,a3082667-d78b-4d66-8c6f-c620aef601e9,19dc0b99-75ad-4a67-a2a3-57bc8e3277da,7426.0,2,Customer,2026-01-18 09:21:54,Customer utterance 2,6.0,,0.6354600324516301,Neutral,-0.2070116557566801,1,0
29749,0c9cc8b4-0a88-4093-a11d-ed2a8d6435c5,19dc0b99-75ad-4a67-a2a3-57bc8e3277da,7426.0,3,Bot,2026-01-18 09:21:57,Bot generated utterance 3,,,,,,0,0
29750,65c42ae7-2fbb-47f5-9472-2f917a0689bc,19dc0b99-75ad-4a67-a2a3-57bc8e3277da,7426.0,4,Customer,2026-01-18 09:22:02,Customer utterance 4,6.0,,0.4047865843780221,Neutral,-0.0329790915644677,1,0
29751,7ace4cc1-5b31-4c58-8510-2b2ac35b5f27,19dc0b99-75ad-4a67-a2a3-57bc8e3277da,7426.0,5,Bot,2026-01-18 09:22:09,Bot generated utterance 5,,,,,,0,0
29752,35205ff6-eb9b-4ac0-9f95-ffa55e75fe2c,19dc0b99-75ad-4a67-a2a3-57bc8e3277da,7426.0,6,Customer,2026-01-18 09:22:12,Customer utterance 6,6.0,,0.6898099065662849,Neutral,-0.1268437397240803,1,1
29753,a8348d53-e8e9-4c50-9562-4e69024092d0,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,1,Bot,2026-03-25 19:01:07,Bot generated utterance 1,,,,,,0,0
29754,dc577791-063c-4070-b3c2-b2a7a86f8c2e,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,2,Customer,2026-03-25 19:01:13,Customer utterance 2,11.0,,0.950900913702763,Positive,0.7458443417934726,1,0
29755,8f5ba530-675c-4e28-bf5b-1ae3bf7d0976,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,3,Bot,2026-03-25 19:01:24,Bot generated utterance 3,,,,,,0,0
29756,e2cf016b-bd45-4715-b1ee-b8b3fb2b9436,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,4,Customer,2026-03-25 19:01:31,Customer utterance 4,11.0,4.0,0.9629462714682464,Positive,0.671906923072042,0,0
29757,8b8b7d14-d806-4220-98d8-b1f0948b0e52,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,5,Bot,2026-03-25 19:01:45,Bot generated utterance 5,,,,,,0,0
29758,f2594474-e078-432e-b09a-fde8c4b61ca3,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,6,Customer,2026-03-25 19:01:48,Customer utterance 6,11.0,11.0,0.9564740166008752,Positive,0.4643960502332156,0,0
29759,3cc430d8-7511-4cd0-9059-e10cf0bcfc23,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,7,Bot,2026-03-25 19:02:02,Bot generated utterance 7,,,,,,0,0
29760,4b1f2600-fc45-458a-beb2-6bf2f6d48644,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,8,Customer,2026-03-25 19:02:11,Customer utterance 8,11.0,11.0,0.9616237329803882,Positive,0.5696036451025164,0,0
29761,470a747a-176d-478e-9577-83f9512f04cf,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,9,Bot,2026-03-25 19:02:17_BAD,Bot generated utterance 9,,,,,,0,0
29762,f2b1a3e4-38e4-4b6a-9a2d-3f2985356658,698eae5b-dc2c-4a76-9da3-11d19ad60cc9,1721.0,10,Customer,2026-03-25 19:02:20,Customer utterance 10,11.0,11.0,0.9390828517973764,Positive,0.6589065837840671,0,0
29763,13c35538-1412-472b-b414-fa905d813304,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,1,Bot,2026-01-31 19:06:14,Bot generated utterance 1,,,,,,0,0
29764,3795e215-594c-4358-939d-c82854b21597,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,2,Customer,2026-01-31 19:06:22,Customer utterance 2,4.0,4.0,0.7508375270654789,Neutral,-0.2626594722567901,0,0
29765,736dac7f-897a-4649-8acc-848e75baf37c,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,3,Bot,2026-01-31 19:06:31,Bot generated utterance 3,,,,,,0,0
29766,d4f1a121-48e6-4678-ad76-b0febc57ce48,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,4,Customer,2026-01-31 19:06:40,Customer utterance 4,4.0,,0.508064440097413,Neutral,-0.1987189100283607,1,0
29767,af81ee65-ddab-4c94-8b1a-194215ffc834,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,5,Bot,2026-01-31 19:06:49,Bot generated utterance 5,,,,,,0,0
29768,cd953a20-b55b-4a8c-89a4-32fcacf41583,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,6,Customer,2026-01-31 19:06:53,Customer utterance 6,4.0,4.0,0.7030997936189575,Neutral,0.129721804687132,0,0
29769,58980cb4-bd7c-4608-a91a-c94f54533be3,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,7,Bot,2026-01-31 19:07:05,Bot generated utterance 7,,,,,,0,0
29770,125d16f1-e54d-4ee4-9e43-6db0bd9ba643,8d8c038e-1399-4272-b316-fda3dc376e6a,6726.0,8,Customer,2026-01-31 19:07:10,Customer utterance 8,4.0,,0.6073226545078719,Neutral,-0.0554249870410141,1,1
29771,109c7684-b64b-48bb-b14d-a5f3ee3158a1,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,1,Bot,2026-06-15 08:08:09,Bot generated utterance 1,,,,,,0,0
29772,9ca91997-5efe-4887-98ea-73f713cd8692,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,2,Customer,2026-06-15 08:08:16,Customer utterance 2,11.0,11.0,0.7994048668352877,Neutral,0.2399736519803852,0,0
29773,d9762c01-7d3b-4e74-9787-f63f105ba96b,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,3,Bot,2026-06-15 08:08:20,Bot generated utterance 3,,,,,,0,0
29774,4ffd33a7-e03a-44ba-9674-e0d8d8ff6155,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,4,Customer,2026-06-15 08:08:25,Customer utterance 4,11.0,,0.8091692610314177,Positive,0.395170489721083,1,0
29775,a1f06705-c91a-478d-ac00-38005ae7bb9c,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,5,Bot,2026-06-15 08:08:37,Bot generated utterance 5,,,,,,0,0
29776,09a38962-159f-4e03-a980-24116089a8ca,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,6,Customer,2026-06-15 08:08:46,Customer utterance 6,11.0,11.0,0.7736649279139026,Positive,0.4891128076411077,0,0
29777,c3e99822-88f0-4024-ba68-7e458d5f33e4,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,7,Bot,2026-06-15 08:08:52,Bot generated utterance 7,,,,,,0,0
29778,0c4db3d4-19f4-49ee-9be1-e24d062cb3b7,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,8,Customer,2026-06-15 08:08:57,Customer utterance 8,11.0,,0.8844241212168619,Positive,0.4757365788864873,1,0
29779,4885b953-4e07-4fd8-9959-bd36aba74d06,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,9,Bot,2026-06-15 08:09:03,Bot generated utterance 9,,,,,,0,0
29780,15bac2ac-4005-4fa6-a5f9-73be8ef79d5a,b42d6796-bdcb-45d1-b6dd-3c47fb01f04f,7008.0,10,Customer,2026-06-15 08:09:09,Customer utterance 10,11.0,11.0,0.8979822803813152,Neutral,0.1532204852452863,0,0
29781,e0de34e5-84b5-4681-a067-94f2839fd164,4a9b9639-c6c2-41eb-8f3e-33ff565686a0,2699.0,1,Bot,2026-03-09 17:06:45,Bot generated utterance 1,,,,,,0,0
29782,cfb50653-910b-45a9-8800-36fce5b995e6,4a9b9639-c6c2-41eb-8f3e-33ff565686a0,2699.0,2,Customer,2026-03-09 17:06:50,Customer utterance 2,15.0,15.0,0.812171130398731,Neutral,0.2603952224113008,0,0
29783,c223b6a1-6b71-4d59-88b8-5c765e6fb79a,4a9b9639-c6c2-41eb-8f3e-33ff565686a0,2699.0,3,Bot,2026-03-09 17:07:03,Bot generated utterance 3,,,,,,0,0
29784,439719d5-97be-4d67-b632-cf1cdfd27e47,4a9b9639-c6c2-41eb-8f3e-33ff565686a0,2699.0,4,Customer,2026-03-09 17:07:06,Customer utterance 4,15.0,15.0,0.8934185631603566,Positive,0.6388983771932011,0,0
29785,8b9d0fc7-eb05-4f51-ae30-d432be15d82e,c911ca71-6d8d-4b7e-9137-38de263f89df,161.0,1,Bot,2026-04-26 19:51:56,Bot generated utterance 1,,,,,,0,0
29786,eb7a4ade-449b-4afd-ac53-17956bee3108,c911ca71-6d8d-4b7e-9137-38de263f89df,161.0,2,Customer,2026-04-26 19:52:03,Customer utterance 2,16.0,16.0,0.7807338457278131,Neutral,0.1780898483053021,0,0
29787,4d24ccc2-d851-450a-8203-75888af75115,c911ca71-6d8d-4b7e-9137-38de263f89df,161.0,3,Bot,2026-04-26 19:52:06,Bot generated utterance 3,,,,,,0,0
29788,faf6e72b-d95d-40c9-abb2-c57213190a81,c911ca71-6d8d-4b7e-9137-38de263f89df,161.0,4,Customer,2026-04-26 19:52:08,Customer utterance 4,16.0,,0.6874568356420673,Neutral,0.2670006689452162,1,0
